CONTENTID,CONTENTTYPEID,TITLE,ADDR1,ADDR2,AREACODE,CAT1,CAT2,CAT3,CREATEDTIME,FIRSTIMAGE,FIRSTIMAGE2,MAPX,MAPY,MLEVEL,MODIFIEDTIME,SIGUNGUCODE,ZIPCODE,TEL,DATA_CONNO,OPERT_TPCD,OCCRR_DTM,CNTCT_BGN_DTM,CNTCT_PRCES_DTM,CNTCT_PRCES_STCD,TRNSA_ID
2685423,39,옛날국수,부산광역시 부산진구 가야대로784번길 52,NULL,6,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/54/2684354_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2684354_image2_1.jpg,129.0571475,35.1551951,6,2.02104E+13,7,47287,NULL,4010,I,2.02111E+13,NULL,NULL,N,NULL
134140,39,옛날돌집,충청남도 아산시 인주면 아산만로1548번길 12,NULL,34,A05,A0502,A05020100,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/13/219913_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/219913_image3_1.jpg,126.8714669,36.86400312,6,2.02109E+13,9,31436,041-533-6700,4011,I,2.02111E+13,NULL,NULL,N,NULL
2679257,39,옛날돼지국밥,경상북도 안동시 경동로 1010-2,NULL,35,A05,A0502,A05020100,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/68/2677768_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2677768_image2_1.jpg,128.7632368,36.5513068,6,2.02103E+13,11,36724,054-821-3700,4012,I,2.02111E+13,NULL,NULL,N,NULL
838014,39,옛날민속집1호점,서울특별시 종로구 진흥로 469,NULL,1,A05,A0502,A05020100,2.0091E+13,http://tong.visitkorea.or.kr/cms/resource/70/1872770_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1872770_image3_1.jpg,126.9603604,37.60653816,6,2.02104E+13,23,3007,02-379-6100,4013,I,2.02111E+13,NULL,NULL,N,NULL
133169,39,옛날보리밥집,경기도 의왕시 손골길 17,(내손동),31,A05,A0502,A05020100,2.00308E+13,http://tong.visitkorea.or.kr/cms/resource/52/1901352_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1901352_image3_1.jpg,126.9854451,37.37867618,6,2.02101E+13,24,16038,031-424-2515,4014,I,2.02111E+13,NULL,NULL,N,NULL
684066,39,옛날소머리국밥집,서울특별시 송파구 중대로 275,NULL,1,A05,A0502,A05020100,2.00901E+13,http://tong.visitkorea.or.kr/cms/resource/60/1903460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1903460_image3_1.jpg,127.1289173,37.50821095,6,2.0211E+13,18,5660,02-470-4819,4015,I,2.02111E+13,NULL,NULL,N,NULL
1829094,39,옛날손짜장,경상북도 경산시 진량읍 북리길 3,NULL,35,A05,A0502,A05020400,2.01307E+13,http://tong.visitkorea.or.kr/cms/resource/57/1969857_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/1969857_image3_1.jpg,128.8195646,35.89146615,6,2.02006E+13,1,38445,053-851-0019,4016,I,2.02111E+13,NULL,NULL,N,NULL
856028,39,옛날시골밥상,경기도 파주시 탄현면 새오리로 110,NULL,31,A05,A0502,A05020100,2.00911E+13,http://tong.visitkorea.or.kr/cms/resource/11/1789811_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/1789811_image3_1.jpg,126.6861024,37.79393088,6,2.02103E+13,27,10858,031-945-5957,4017,I,2.02111E+13,NULL,NULL,N,NULL
134253,39,옛날쌀밥집,경기도 이천시 경충대로 3066,NULL,31,A05,A0502,A05020100,2.00312E+13,http://tong.visitkorea.or.kr/cms/resource/85/1022385_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1022385_image3_1.jpg,127.4079618,37.30126498,6,2.0211E+13,26,17308,031-633-3010,4018,I,2.02111E+13,NULL,NULL,N,NULL
133391,39,옛날어씨네집,충청남도 공주시 반포면 창벽로 720,NULL,34,A05,A0502,A05020100,2.00309E+13,http://tong.visitkorea.or.kr/cms/resource/46/1876646_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1876646_image3_1.jpg,127.2098259,36.43427237,6,2.0211E+13,1,32620,041-853-0999,4019,I,2.02111E+13,NULL,NULL,N,NULL
2653185,39,옛날연길냉면,서울특별시 종로구 종로46길 31,NULL,1,A05,A0502,A05020100,2.02004E+13,http://tong.visitkorea.or.kr/cms/resource/37/2655037_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2655037_image2_1.jpg,127.0102569,37.57029605,6,2.02103E+13,23,3119,02-747-8898,4020,I,2.02111E+13,NULL,NULL,N,NULL
664154,39,옛날옛적,제주특별자치도 서귀포시 성산읍 일주동로 4660,NULL,39,A05,A0502,A05020100,2.00812E+13,http://tong.visitkorea.or.kr/cms/resource/64/1935264_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1935264_image3_1.jpg,126.8999785,33.41440138,6,2.02103E+13,3,63633,064-784-2252,4021,I,2.02111E+13,NULL,NULL,N,NULL
850836,39,옛날오막집,부산광역시 서구 구덕로274번길 14,NULL,6,A05,A0502,A05020100,2.0091E+13,http://tong.visitkorea.or.kr/cms/resource/16/1902216_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/1902216_image3_1.jpg,129.0197354,35.10881905,6,2.02108E+13,11,49221,051-243-6973,4022,I,2.02111E+13,NULL,NULL,N,NULL
2496493,39,옛날중국집,서울특별시 성북구 성북로8길 8,NULL,1,A05,A0502,A05020400,2.01704E+13,http://tong.visitkorea.or.kr/cms/resource/92/2495192_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2495192_image2_1.jpg,127.0043791,37.59080745,6,2.02111E+13,17,2834,02-764-0094,4023,I,2.02111E+13,NULL,NULL,N,NULL
2679268,39,옛날집,경상북도 안동시 당북길 27,NULL,35,A05,A0502,A05020100,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/91/2677791_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2677791_image2_1.jpg,128.7186237,36.56495718,6,2.02105E+13,11,36671,054-853-7959,4024,I,2.02111E+13,NULL,NULL,N,NULL
1364773,39,옛날집,전라남도 구례군 산동면 상관1길 5,NULL,38,A05,A0502,A05020100,2.01108E+13,NULL,NULL,127.4670325,35.31827049,6,2.0211E+13,5,57604,061-783-3886,4025,I,2.02111E+13,NULL,NULL,N,NULL
697191,39,옛날집낙원아구찜,서울특별시 종로구 삼일대로 436,NULL,1,A05,A0502,A05020100,2.00902E+13,http://tong.visitkorea.or.kr/cms/resource/29/696229_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/696229_image3_1.jpg,126.9858951,37.57628658,6,2.02008E+13,23,3133,02-741-3621,4026,I,2.02111E+13,NULL,NULL,N,NULL
2643003,39,옛날집참숯구이,서울특별시 마포구 어울마당로 143,NULL,1,A05,A0502,A05020100,2.02001E+13,http://tong.visitkorea.or.kr/cms/resource/45/2667645_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2667645_image2_1.jpg,126.9256928,37.55658501,6,2.02103E+13,13,4051,02-3141-9608,4027,I,2.02111E+13,NULL,NULL,N,NULL
623279,39,옛날초당순두부,강원도 강릉시 운정길 141,NULL,32,A05,A0502,A05020100,2.00809E+13,http://tong.visitkorea.or.kr/cms/resource/12/2376212_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2376212_image2_1.jpg,128.8928077,37.78680343,6,2.02104E+13,1,25464,033-641-9582,4028,I,2.02111E+13,NULL,NULL,N,NULL
667442,39,옛날팥죽집,전라북도 전주시 완산구 백제대로 276,(중화산동2가),37,A05,A0502,A05020100,2.00812E+13,http://tong.visitkorea.or.kr/cms/resource/59/1977959_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/1977959_image3_1.jpg,127.1233417,35.81785512,6,2.02109E+13,12,54984,063-226-2022,4029,I,2.02111E+13,NULL,NULL,N,NULL
627070,39,옛뜰,강원도 양양군 손양면 동명로 289,NULL,32,A05,A0502,A05020100,2.00809E+13,NULL,NULL,128.6541588,38.08819717,6,2.02103E+13,7,25041,033-672-7009,4030,I,2.02111E+13,NULL,NULL,N,NULL
2642516,39,옛맛서울불고기,서울특별시 중구 명동2길 57,NULL,1,A05,A0502,A05020100,2.01912E+13,http://tong.visitkorea.or.kr/cms/resource/47/2661247_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2661247_image2_1.jpg,126.9834679,37.56105775,6,2.02103E+13,24,4536,02-779-3000,4031,I,2.02111E+13,NULL,NULL,N,NULL
2765457,39,옛맛시골집,경기도 여주시 점동면 가래울길 25-5,NULL,31,A05,A0502,A05020100,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/73/2766973_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/73/2766973_image2_1.jpeg,127.6752431,37.20571146,6,2.02111E+13,20,12665,NULL,4032,I,2.02111E+13,NULL,NULL,N,NULL
2753370,39,옛수원가든,경기도 화성시 정남면 세자로303번길 15-12,NULL,31,A05,A0502,A05020100,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/05/2753905_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2753905_image2_1.jpg,126.9771177,37.19318919,6,2.0211E+13,31,18516,NULL,4033,I,2.02111E+13,NULL,NULL,N,NULL
404165,39,옛정의골 식당,제주특별자치도 서귀포시 표선면 중산간동로 4592,옛정의 골 농수산,39,A05,A0502,A05020100,2.00801E+13,http://tong.visitkorea.or.kr/cms/resource/93/401493_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/93/401493_image2_1.JPG,126.8050373,33.38912487,6,2.02105E+13,3,63624,064-787-0934,4034,I,2.02111E+13,NULL,NULL,N,NULL
1829098,39,옛진못식육식당,경상북도 경산시 원효로 440,NULL,35,A05,A0502,A05020100,2.01307E+13,http://tong.visitkorea.or.kr/cms/resource/60/1969860_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1969860_image3_1.jpg,128.7825145,35.81102734,6,2.02109E+13,1,38577,053-802-4449,4035,I,2.02111E+13,NULL,NULL,N,NULL
603721,39,옛집,경기도 안양시 만안구 만안로55번길 40,(안양동),31,A05,A0502,A05020100,2.00808E+13,NULL,NULL,126.9319025,37.38726589,6,2.02106E+13,17,14034,031-442-4886,4036,I,2.02111E+13,NULL,NULL,N,NULL
1063408,39,옛찻집,서울특별시 종로구 인사동길 33-1,NULL,1,A05,A0502,A05020900,2.01007E+13,http://tong.visitkorea.or.kr/cms/resource/21/1063721_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1063721_image3_1.jpg,126.9854257,37.57352578,6,2.0211E+13,23,3149,02-722-5332,4037,I,2.02111E+13,NULL,NULL,N,NULL
2685253,39,옛카나리아,강원도 강릉시 성산면 구산길 74,NULL,32,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/16/2684516_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2684516_image2_1.jpg,128.82921,37.71505772,6,2.02103E+13,1,25450,033-641-9502,4038,I,2.02111E+13,NULL,NULL,N,NULL
2735273,39,옛터,대전광역시 동구 산내로 321-35,(하소동),3,A05,A0502,A05020100,2.02108E+13,http://tong.visitkorea.or.kr/cms/resource/79/2735279_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2735279_image2_1.jpg,127.4405084,36.21520706,6,2.02108E+13,2,34712,NULL,4039,I,2.02111E+13,NULL,NULL,N,NULL
613329,39,옛터한정식,경기도 용인시 처인구 모현읍 능원로132번길 9,NULL,31,A05,A0502,A05020100,2.00808E+13,http://tong.visitkorea.or.kr/cms/resource/02/1790802_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1790802_image3_1.jpg,127.1737489,37.32747993,6,2.02111E+13,23,16886,031-339-6630,4040,I,2.02111E+13,NULL,NULL,N,NULL
2674664,39,옛터해장국,경기도 평택시 팽성읍 안정순환로126번길 30-10,NULL,31,A05,A0502,A05020100,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/15/2674615_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2674615_image2_1.jpg,127.0431793,36.9604728,6,2.02104E+13,28,17982,031-656-6334,4041,I,2.02111E+13,NULL,NULL,N,NULL
2685661,39,옛포구회집,강원도 강릉시 옥계면 헌화로 437,NULL,32,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/13/2684913_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2684913_image2_1.jpg,129.0496449,37.65264145,6,2.02103E+13,1,25633,033-534-0070,4042,I,2.02111E+13,NULL,NULL,N,NULL
2653187,39,오!바바,서울특별시 종로구 서순라길 81,NULL,1,A05,A0502,A05020900,2.02004E+13,http://tong.visitkorea.or.kr/cms/resource/39/2655039_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2655039_image2_1.jpg,126.9923501,37.57394808,6,2.02103E+13,23,3134,02-6083-9167,4043,I,2.02111E+13,NULL,NULL,N,NULL
2663334,39,오가족보,경기도 고양시 일산서구 일산로803번길 6-4,NULL,31,A05,A0502,A05020100,2.02007E+13,http://tong.visitkorea.or.kr/cms/resource/27/2663327_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2663327_image2_1.jpg,126.7474641,37.6720434,6,2.02103E+13,2,10383,031-919-3732,4044,I,2.02111E+13,NULL,NULL,N,NULL
2577779,39,오가횟집,경상남도 거제시 장목면 신촌길 11,외1필지 2층,36,A05,A0502,A05020300,2.01812E+13,NULL,NULL,128.6936445,34.9992087,6,2.02111E+13,1,53200,055-635-8090,4045,I,2.02111E+13,NULL,NULL,N,NULL
605966,39,오거리삼계탕,인천광역시 남동구 경인로613번길 40,NULL,2,A05,A0502,A05020100,2.00808E+13,http://tong.visitkorea.or.kr/cms/resource/96/1887196_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1887196_image3_1.jpg,126.7061875,37.46689153,6,2.02111E+13,4,21507,032-423-9270,4046,I,2.02111E+13,NULL,NULL,N,NULL
2682602,39,오곰커피,서울특별시 영등포구 버드나루로7길 3,NULL,1,A05,A0502,A05020900,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/59/2682559_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2682559_image2_1.jpg,126.9102757,37.52304419,6,2.02103E+13,20,7249,02-6674-5050,4047,I,2.02111E+13,NULL,NULL,N,NULL
2689398,39,오구반점,서울특별시 중구 수표로 60,NULL,1,A05,A0502,A05020400,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/65/2684465_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2684465_image2_1.jpg,126.9899061,37.56659333,6,2.02103E+13,24,4543,02-2267-0516,4048,I,2.02111E+13,NULL,NULL,N,NULL
1984276,39,오늘은 회,제주특별자치도 서귀포시 예래로 468,NULL,39,A05,A0502,A05020100,2.01501E+13,http://tong.visitkorea.or.kr/cms/resource/39/1937939_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1937939_image3_1.jpg,126.3684231,33.23534601,6,2.0211E+13,3,63538,064-738-2400,4049,I,2.02111E+13,NULL,NULL,N,NULL
2754009,39,오늘의초밥,경기도 수원시 영통구 센트럴파크로127번길 18,(이의동) 1층,31,A05,A0502,A05020300,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/06/2754306_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2754306_image2_1.jpg,127.0552606,37.29538986,6,2.0211E+13,13,16506,NULL,4050,I,2.02111E+13,NULL,NULL,N,NULL
1489369,39,오다리집,서울특별시 중구 명동8나길 28,NULL,1,A05,A0502,A05020100,2.01112E+13,NULL,NULL,126.9834152,37.56143271,6,2.0211E+13,24,4536,02-778-6767,4051,I,2.02111E+13,NULL,NULL,N,NULL
2687291,39,오대갈비,강원도 철원군 동송읍 이평2로17번길 15,NULL,32,A05,A0502,A05020100,2.02011E+13,NULL,NULL,127.2206609,38.20740614,6,2.02106E+13,12,24015,033-456-0000,4052,I,2.02111E+13,NULL,NULL,N,NULL
2670424,39,오대감,전라남도 순천시 장선배기길 12,NULL,38,A05,A0502,A05020100,2.02009E+13,http://tong.visitkorea.or.kr/cms/resource/00/2666600_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2666600_image2_1.jpg,127.5236591,34.95275709,6,2.02103E+13,11,57975,061-725-0268,4053,I,2.02111E+13,NULL,NULL,N,NULL
134100,39,오대산가는길,강원도 평창군 진부면 진고개로 118-15,NULL,32,A05,A0502,A05020100,2.00401E+13,http://tong.visitkorea.or.kr/cms/resource/34/1822434_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1822434_image3_1.jpg,128.5983653,37.67777424,6,2.02109E+13,15,25322,033-333-9982,4054,I,2.02111E+13,NULL,NULL,N,NULL
2685076,39,오대산가마솥식당,강원도 평창군 진부면 오대산로 152,NULL,32,A05,A0502,A05020100,2.02011E+13,NULL,NULL,128.6019055,37.71671146,6,2.02011E+13,15,25318,033-333-5355,4055,I,2.02111E+13,NULL,NULL,N,NULL
133238,39,오대산산채정식,강원도 원주시 남산로 105,NULL,32,A05,A0502,A05020100,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/23/1813723_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/1813723_image3_1.jpg,127.9407456,37.346389,6,2.02111E+13,9,26434,033-732-0725,4056,I,2.02111E+13,NULL,NULL,N,NULL
2768076,39,오대산산채정식,경기도 여주시 장여로 1628,(삼교동),31,A05,A0502,A05020100,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/61/2768361_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2768361_image2_1.jpg,127.6527385,37.24248458,6,2.02111E+13,20,12659,NULL,4057,I,2.02111E+13,NULL,NULL,N,NULL
628920,39,오대산서울식당,강원도 평창군 진부면 오대산로 83,NULL,32,A05,A0502,A05020100,2.00809E+13,http://tong.visitkorea.or.kr/cms/resource/95/591095_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/591095_image3_1.jpg,128.5996198,37.71014551,6,2.02109E+13,15,25318,033-332-6600,4058,I,2.02111E+13,NULL,NULL,N,NULL
578967,39,오대양물회식당,경상북도 포항시 북구 대신로 28-1,NULL,35,A05,A0502,A05020100,2.00806E+13,http://tong.visitkorea.or.kr/cms/resource/62/579462_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/579462_image3_1.jpg,129.3680897,36.04668393,6,2.02103E+13,23,37724,054-244-7164,4059,I,2.02111E+13,NULL,NULL,N,NULL
1797831,39,오대양횟집,충청남도 부여군 부여읍 의열로 3,NULL,34,A05,A0502,A05020100,2.01302E+13,NULL,NULL,126.9131233,36.28072365,6,2.0211E+13,6,33149,041-835-2827,4060,I,2.02111E+13,NULL,NULL,N,NULL
626407,39,오대양횟집,강원도 속초시 장사항해안길 58,NULL,32,A05,A0502,A05020100,2.00809E+13,http://tong.visitkorea.or.kr/cms/resource/07/816807_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/816807_image3_1.jpg,128.5880299,38.22672143,6,2.02107E+13,5,24804,033-635-8385,4061,I,2.02111E+13,NULL,NULL,N,NULL
133537,39,오동동아구할매집,경상남도 창원시 마산합포구 아구찜길 13,(동성동),36,A05,A0502,A05020100,2.0031E+13,http://tong.visitkorea.or.kr/cms/resource/73/688073_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/688073_image3_1.jpg,128.5783712,35.20613341,6,2.02103E+13,16,51728,055-246-3075,4062,I,2.02111E+13,NULL,NULL,N,NULL
625815,39,오동동횟집,강원도 동해시 동해대로 6270-18,NULL,32,A05,A0502,A05020100,2.00809E+13,http://tong.visitkorea.or.kr/cms/resource/34/590734_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/590734_image3_1.jpg,129.0907681,37.59262418,6,2.02111E+13,3,25700,033-534-3122,4063,I,2.02111E+13,NULL,NULL,N,NULL
2763799,39,오동추야,경기도 이천시 증신로 160,(증포동),31,A05,A0502,A05020100,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/37/2764037_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/37/2764037_image2_1.png,127.452147,37.29025595,6,2.0211E+13,26,17346,NULL,4064,I,2.02111E+13,NULL,NULL,N,NULL
855511,39,오두돈대숯불장어,인천광역시 강화군 불은면 해안동로 714,NULL,2,A05,A0502,A05020100,2.00911E+13,http://tong.visitkorea.or.kr/cms/resource/38/1901238_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1901238_image3_1.jpg,126.5187987,37.68179377,6,2.0211E+13,1,23047,032-937-8592,4065,I,2.02111E+13,NULL,NULL,N,NULL
1896538,39,오라숲소리(구 고내촌숲소리),제주특별자치도 제주시 오라로 80,NULL,39,A05,A0502,A05020100,2.01402E+13,NULL,NULL,126.5117826,33.49555007,6,2.02108E+13,4,63148,064-744-2545,4066,I,2.02111E+13,NULL,NULL,N,NULL
403027,39,오라이등심,서울특별시 종로구 종로32길 23-5,NULL,1,A05,A0502,A05020100,2.00801E+13,http://tong.visitkorea.or.kr/cms/resource/96/399296_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/399296_image3_1.jpg,127.0014244,37.57023756,6,2.02007E+13,23,3195,02-2279-8449,4067,I,2.02111E+13,NULL,NULL,N,NULL
135453,39,오렌지하우스,경기도 이천시 마장면 지산로 238-12,NULL,31,A05,A0502,A05020200,2.00612E+13,http://tong.visitkorea.or.kr/cms/resource/58/1885158_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1885158_image3_1.jpg,127.3511027,37.21629878,6,2.02007E+13,26,17390,031-637-7249,4068,I,2.02111E+13,NULL,NULL,N,NULL
2763707,39,오륙도가원,부산광역시 남구 백운포로 14,(용호동),6,A05,A0502,A05020100,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/62/2763962_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2763962_image2_1.jpg,129.1113941,35.10687929,6,2.0211E+13,4,48563,NULL,4069,I,2.02111E+13,NULL,NULL,N,NULL
850814,39,오륙도낙지,부산광역시 금정구 수림로20번길 49,NULL,6,A05,A0502,A05020100,2.0091E+13,http://tong.visitkorea.or.kr/cms/resource/75/1945875_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1945875_image3_1.jpg,129.0902145,35.24181656,6,2.02109E+13,2,46275,051-515-0016,4070,I,2.02111E+13,NULL,NULL,N,NULL
133649,39,오륙도회센터,경상남도 남해군 미조면 미송로 38,NULL,36,A05,A0502,A05020100,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/94/1886094_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1886094_image3_1.jpg,128.0448308,34.713293,6,2.0211E+13,5,52442,055-867-5699,4071,I,2.02111E+13,NULL,NULL,N,NULL
1984486,39,오름가든,제주특별자치도 제주시 조천읍 비자림로 657,NULL,39,A05,A0502,A05020100,2.01501E+13,http://tong.visitkorea.or.kr/cms/resource/42/1937942_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/1937942_image3_1.jpg,126.6766807,33.4369953,6,2.0211E+13,4,63346,064-784-6041,4072,I,2.02111E+13,NULL,NULL,N,NULL
2035397,39,오름나그네,제주특별자치도 제주시 조천읍 선교로 525,NULL,39,A05,A0502,A05020100,2.0151E+13,NULL,NULL,126.7120771,33.4590962,6,2.02106E+13,4,63341,064-784-2277,4073,I,2.02111E+13,NULL,NULL,N,NULL
2753978,39,오리대가,경기도 수원시 팔달구 경수대로565번길 27,(인계동),31,A05,A0502,A05020100,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/01/2754301_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2754301_image2_1.jpg,127.0286274,37.27603051,6,2.0211E+13,13,16482,NULL,4074,I,2.02111E+13,NULL,NULL,N,NULL
2579236,39,오리랑,경상남도 고성군 회화면 영회로 2209-39,NULL,36,A05,A0502,A05020100,2.01812E+13,NULL,NULL,128.367363,35.06031541,6,2.02005E+13,3,52914,055-673-5299,4075,I,2.02111E+13,NULL,NULL,N,NULL
